Region	Distance_to_Start	Sum_of_base_coverage	Count	Average_Read_Depth
5UTR	1813	3450436	75904	45.4579
5UTR	1814	3449828	75904	45.4499
5UTR	1815	3448505	75904	45.4325
5UTR	1816	3447759	75904	45.4226
5UTR	1817	3447405	75904	45.418
5UTR	1818	3445304	75904	45.3903
5UTR	1819	3445350	75904	45.3909
5UTR	1820	3445111	75904	45.3877
5UTR	1821	3445619	75904	45.3944
5UTR	1822	3446342	75904	45.404
5UTR	1823	3445181	75904	45.3887
5UTR	1824	3444724	75904	45.3826
5UTR	1825	3443577	75904	45.3675
5UTR	1826	3445232	75904	45.3893
5UTR	1827	3443375	75904	45.3649
5UTR	1828	3440876	75904	45.3319
5UTR	1829	3439948	75904	45.3197
5UTR	1830	3441689	75904	45.3427
5UTR	1831	3442099	75904	45.3481
5UTR	1832	3439965	75904	45.3199
5UTR	1833	3439529	75904	45.3142
5UTR	1834	3439125	75904	45.3089
5UTR	1835	3440011	75904	45.3205
5UTR	1836	3440431	75904	45.3261
5UTR	1837	3440214	75904	45.3232
5UTR	1838	3441540	75904	45.3407
5UTR	1839	3441041	75904	45.3341
5UTR	1840	3443094	75904	45.3612
5UTR	1841	3443466	75904	45.3661
5UTR	1842	3443661	75904	45.3686
5UTR	1843	3444553	75904	45.3804
5UTR	1844	3445125	75904	45.3879
5UTR	1845	3446744	75904	45.4093
5UTR	1846	3447956	75904	45.4252
5UTR	1847	3449562	75904	45.4464
5UTR	1848	3450888	75904	45.4638
5UTR	1849	3441953	75729	45.4509
5UTR	1850	3441965	75729	45.4511
5UTR	1851	3441400	75729	45.4436
5UTR	1852	3441716	75729	45.4478
5UTR	1853	3439975	75729	45.4248
5UTR	1854	3438140	75729	45.4006
5UTR	1855	3437369	75729	45.3904
5UTR	1856	3436685	75729	45.3814
5UTR	1857	3435255	75729	45.3625
5UTR	1858	3433863	75729	45.3441
5UTR	1859	3431946	75729	45.3188
5UTR	1860	3430816	75729	45.3039
5UTR	1861	3428765	75729	45.2768
5UTR	1862	3428575	75729	45.2743
5UTR	1863	3429609	75729	45.2879
5UTR	1864	3429769	75729	45.29
5UTR	1865	3431480	75729	45.3126
5UTR	1866	3433641	75729	45.3412
5UTR	1867	3432944	75729	45.332
5UTR	1868	3434715	75729	45.3553
5UTR	1869	3426653	75555	45.3531
5UTR	1870	3427119	75555	45.3593
5UTR	1871	3424611	75555	45.3261
5UTR	1872	3422603	75555	45.2995
5UTR	1873	3421510	75555	45.285
5UTR	1874	3419080	75555	45.2529
5UTR	1875	3417544	75555	45.2325
5UTR	1876	3415078	75555	45.1999
5UTR	1877	3413988	75555	45.1855
5UTR	1878	3411184	75555	45.1484
5UTR	1879	3409458	75555	45.1255
5UTR	1880	3407679	75555	45.102
5UTR	1881	3407217	75555	45.0959
5UTR	1882	3405546	75555	45.0737
5UTR	1883	3403127	75555	45.0417
5UTR	1884	3401594	75555	45.0214
5UTR	1885	3400163	75555	45.0025
5UTR	1886	3399382	75555	44.9922
5UTR	1887	3399099	75555	44.9884
5UTR	1888	3397944	75555	44.9731
5UTR	1889	3395925	75555	44.9464
5UTR	1890	3394324	75555	44.9252
5UTR	1891	3395668	75555	44.943
5UTR	1892	3395230	75555	44.9372
5UTR	1893	3393894	75555	44.9195
5UTR	1894	3393438	75555	44.9135
5UTR	1895	3395533	75555	44.9412
5UTR	1896	3394986	75555	44.934
5UTR	1897	3394143	75555	44.9228
5UTR	1898	3395935	75555	44.9465
5UTR	1899	3397077	75555	44.9616
5UTR	1900	3397230	75555	44.9637
5UTR	1901	3396274	75555	44.951
5UTR	1902	3395643	75555	44.9427
5UTR	1903	3397145	75555	44.9625
5UTR	1904	3398297	75555	44.9778
5UTR	1905	3399271	75555	44.9907
5UTR	1906	3399379	75555	44.9921
5UTR	1907	3398920	75555	44.986
5UTR	1908	3397742	75555	44.9704
5UTR	1909	3386191	75380	44.9216
5UTR	1910	3386042	75380	44.9196
5UTR	1911	3386597	75380	44.927
5UTR	1912	3384994	75380	44.9057
5UTR	1913	3385205	75380	44.9085
5UTR	1914	3385147	75380	44.9078
5UTR	1915	3377856	75205	44.9153
5UTR	1916	3375889	75205	44.8892
5UTR	1917	3365382	75030	44.8538
5UTR	1918	3365133	75030	44.8505
5UTR	1919	3364309	75030	44.8395
5UTR	1920	3362667	75030	44.8176
5UTR	1921	3362106	75030	44.8102
5UTR	1922	3353490	74855	44.7998
5UTR	1923	3351519	74855	44.7735
5UTR	1924	3351156	74855	44.7686
5UTR	1925	3350948	74855	44.7659
5UTR	1926	3350170	74855	44.7555
5UTR	1927	3351333	74855	44.771
5UTR	1928	3351794	74855	44.7772
5UTR	1929	3351334	74855	44.771
5UTR	1930	3348871	74855	44.7381
5UTR	1931	3347189	74855	44.7156
5UTR	1932	3345911	74855	44.6986
5UTR	1933	3344599	74855	44.681
5UTR	1934	3345884	74855	44.6982
5UTR	1935	3344306	74855	44.6771
5UTR	1936	3342110	74855	44.6478
5UTR	1937	3340775	74855	44.63
5UTR	1938	3342437	74855	44.6522
5UTR	1939	3341871	74855	44.6446
5UTR	1940	3339560	74855	44.6137
5UTR	1941	3338107	74855	44.5943
5UTR	1942	3337001	74855	44.5795
5UTR	1943	3337194	74855	44.5821
5UTR	1944	3337595	74855	44.5875
5UTR	1945	3336457	74855	44.5723
5UTR	1946	3336383	74855	44.5713
5UTR	1947	3334592	74855	44.5474
5UTR	1948	3333397	74855	44.5314
5UTR	1949	3332327	74855	44.5171
5UTR	1950	3330562	74855	44.4935
5UTR	1951	3329663	74855	44.4815
5UTR	1952	3329233	74855	44.4758
5UTR	1953	3328592	74855	44.4672
5UTR	1954	3329242	74855	44.4759
5UTR	1955	3328741	74855	44.4692
5UTR	1956	3327600	74855	44.4539
5UTR	1957	3327993	74855	44.4592
5UTR	1958	3328704	74855	44.4687
5UTR	1959	3328119	74855	44.4609
5UTR	1960	3326764	74855	44.4428
5UTR	1961	3327300	74855	44.4499
5UTR	1962	3326835	74855	44.4437
5UTR	1963	3325958	74855	44.432
5UTR	1964	3324910	74855	44.418
5UTR	1965	3324789	74855	44.4164
5UTR	1966	3322198	74855	44.3818
5UTR	1967	3322118	74855	44.3807
5UTR	1968	3320742	74855	44.3623
5UTR	1969	3322135	74855	44.3809
5UTR	1970	3321493	74855	44.3724
5UTR	1971	3322015	74855	44.3793
5UTR	1972	3321381	74855	44.3709
5UTR	1973	3321138	74855	44.3676
5UTR	1974	3321749	74855	44.3758
5UTR	1975	3321787	74855	44.3763
5UTR	1976	3323653	74855	44.4012
5UTR	1977	3323178	74855	44.3949
5UTR	1978	3326800	74855	44.4433
5UTR	1979	3327009	74855	44.446
5UTR	1980	3327185	74855	44.4484
5UTR	1981	3328951	74855	44.472
5UTR	1982	3328095	74855	44.4606
5UTR	1983	3329881	74855	44.4844
5UTR	1984	3330561	74855	44.4935
5UTR	1985	3331323	74855	44.5037
5UTR	1986	3332734	74855	44.5225
5UTR	1987	3333544	74855	44.5334
5UTR	1988	3333357	74855	44.5309
5UTR	1989	3334512	74855	44.5463
5UTR	1990	3326113	74680	44.5382
5UTR	1991	3326251	74680	44.5401
5UTR	1992	3326313	74680	44.5409
5UTR	1993	3326901	74680	44.5488
5UTR	1994	3327283	74680	44.5539
5UTR	1995	3325472	74680	44.5296
5UTR	1996	3319069	74505	44.5483
5UTR	1997	3317559	74505	44.528
5UTR	1998	3316187	74505	44.5096
5UTR	1999	3315235	74505	44.4968
5UTR	2000	3314544	74505	44.4875
promoter	1	4077145	141036	28.9085
promoter	2	4075964	141036	28.9002
promoter	3	4075919	141036	28.8998
promoter	4	4074679	141036	28.8911
promoter	5	4073270	141036	28.8811
promoter	6	4072704	141036	28.8771
promoter	7	4071642	141036	28.8695
promoter	8	4069435	141036	28.8539
promoter	9	4068160	141036	28.8448
promoter	10	4069279	141036	28.8528
promoter	11	4068589	141036	28.8479
promoter	12	4068343	141036	28.8461
promoter	13	4068047	141036	28.844
promoter	14	4066632	141036	28.834
promoter	15	4066301	141036	28.8317
promoter	16	4066272	141036	28.8314
promoter	17	4065606	141036	28.8267
promoter	18	4064278	141036	28.8173
promoter	19	4062073	141036	28.8017
promoter	20	4061143	141036	28.7951
promoter	21	4059873	141036	28.7861
promoter	22	4058930	141036	28.7794
promoter	23	4057896	141036	28.7721
promoter	24	4057482	141036	28.7691
promoter	25	4056733	141036	28.7638
promoter	26	4056002	141036	28.7586
promoter	27	4054889	141036	28.7507
promoter	28	4053330	141036	28.7397
promoter	29	4053337	141036	28.7397
promoter	30	4053188	141036	28.7387
promoter	31	4052296	141036	28.7324
promoter	32	4051241	141036	28.7249
promoter	33	4050556	141036	28.72
promoter	34	4049300	141036	28.7111
promoter	35	4048500	141036	28.7054
promoter	36	4047490	141036	28.6983
promoter	37	4046002	141036	28.6877
promoter	38	4045059	141036	28.681
promoter	39	4044340	141036	28.6759
promoter	40	4043397	141036	28.6693
promoter	41	4043110	141036	28.6672
promoter	42	4041789	141036	28.6579
promoter	43	4041832	141036	28.6582
promoter	44	4040335	141036	28.6475
promoter	45	4038858	141036	28.6371
promoter	46	4037063	141036	28.6243
promoter	47	4035797	141036	28.6154
promoter	48	4035730	141036	28.6149
promoter	49	4035272	141036	28.6116
promoter	50	4034654	141036	28.6073
promoter	51	4031830	141036	28.5872
promoter	52	4031078	141036	28.5819
promoter	53	4030287	141036	28.5763
promoter	54	4030354	141036	28.5768
promoter	55	4028732	141036	28.5653
promoter	56	4027914	141036	28.5595
promoter	57	4027900	141036	28.5594
promoter	58	4026401	141036	28.5487
promoter	59	4024169	141036	28.5329
promoter	60	4022749	141036	28.5229
promoter	61	4022585	141036	28.5217
promoter	62	4021531	141036	28.5142
promoter	63	4020115	141036	28.5042
promoter	64	4018129	141036	28.4901
promoter	65	4016977	141036	28.4819
promoter	66	4015054	141036	28.4683
promoter	67	4013966	141036	28.4606
promoter	68	4013465	141036	28.457
promoter	69	4012553	141036	28.4506
promoter	70	4012172	141036	28.4479
promoter	71	4011752	141036	28.4449
promoter	72	4010330	141036	28.4348
promoter	73	4008845	141036	28.4243
promoter	74	4007598	141036	28.4154
promoter	75	4007146	141036	28.4122
promoter	76	4005438	141036	28.4001
promoter	77	4004283	141036	28.3919
promoter	78	4003151	141036	28.3839
promoter	79	4001061	141036	28.3691
promoter	80	4000334	141036	28.3639
promoter	81	3999645	141036	28.359
promoter	82	3998140	141036	28.3484
promoter	83	3996300	141036	28.3353
promoter	84	3993775	141036	28.3174
promoter	85	3992460	141036	28.3081
promoter	86	3990887	141036	28.2969
promoter	87	3991408	141036	28.3006
promoter	88	3990042	141036	28.2909
promoter	89	3988737	141036	28.2817
promoter	90	3987732	141036	28.2746
promoter	91	3987880	141036	28.2756
promoter	92	3987576	141036	28.2735
promoter	93	3986108	141036	28.2631
promoter	94	3986150	141036	28.2634
promoter	95	3985725	141036	28.2603
promoter	96	3985835	141036	28.2611
promoter	97	3985108	141036	28.256
promoter	98	3984496	141036	28.2516
promoter	99	3984982	141036	28.2551
promoter	100	3983467	141036	28.2443
promoter	101	3984844	141036	28.2541
promoter	102	3985871	141036	28.2614
promoter	103	3984200	141036	28.2495
promoter	104	3986252	141036	28.2641
promoter	105	3987404	141036	28.2722
promoter	106	3987903	141036	28.2758
promoter	107	3987679	141036	28.2742
promoter	108	3987325	141036	28.2717
promoter	109	3987841	141036	28.2753
promoter	110	3987439	141036	28.2725
promoter	111	3988266	141036	28.2784
promoter	112	3988026	141036	28.2767
promoter	113	3988065	141036	28.2769
promoter	114	3988709	141036	28.2815
promoter	115	3988338	141036	28.2789
promoter	116	3986816	141036	28.2681
promoter	117	3985456	141036	28.2584
promoter	118	3984740	141036	28.2534
promoter	119	3983723	141036	28.2461
promoter	120	3983223	141036	28.2426
promoter	121	3982770	141036	28.2394
promoter	122	3980978	141036	28.2267
promoter	123	3980608	141036	28.2241
promoter	124	3979135	141036	28.2136
promoter	125	3978686	141036	28.2104
promoter	126	3978554	141036	28.2095
promoter	127	3976899	141036	28.1978
promoter	128	3976103	141036	28.1921
promoter	129	3975597	141036	28.1885
promoter	130	3974441	141036	28.1803
promoter	131	3973728	141036	28.1753
promoter	132	3973388	141036	28.1729
promoter	133	3972773	141036	28.1685
promoter	134	3972582	141036	28.1671
promoter	135	3973286	141036	28.1721
promoter	136	3973093	141036	28.1708
promoter	137	3972206	141036	28.1645
promoter	138	3970567	141036	28.1529
promoter	139	3969424	141036	28.1448
promoter	140	3968947	141036	28.1414
promoter	141	3967815	141036	28.1333
promoter	142	3967911	141036	28.134
promoter	143	3966088	141036	28.1211
promoter	144	3967018	141036	28.1277
promoter	145	3968896	141036	28.141
promoter	146	3969313	141036	28.144
promoter	147	3969755	141036	28.1471
promoter	148	3969524	141036	28.1455
promoter	149	3969641	141036	28.1463
promoter	150	3970276	141036	28.1508
promoter	151	3971319	141036	28.1582
promoter	152	3970544	141036	28.1527
promoter	153	3972222	141036	28.1646
promoter	154	3973080	141036	28.1707
promoter	155	3973759	141036	28.1755
promoter	156	3975044	141036	28.1846
promoter	157	3975559	141036	28.1883
promoter	158	3974787	141036	28.1828
promoter	159	3974975	141036	28.1841
promoter	160	3976347	141036	28.1938
promoter	161	3977081	141036	28.199
promoter	162	3977413	141036	28.2014
promoter	163	3978279	141036	28.2075
promoter	164	3979603	141036	28.2169
promoter	165	3979466	141036	28.216
promoter	166	3979335	141036	28.215
promoter	167	3979628	141036	28.2171
promoter	168	3982361	141036	28.2365
promoter	169	3982021	141036	28.2341
promoter	170	3982376	141036	28.2366
promoter	171	3982677	141036	28.2387
promoter	172	3983062	141036	28.2415
promoter	173	3984743	141036	28.2534
promoter	174	3985752	141036	28.2605
promoter	175	3987292	141036	28.2714
promoter	176	3987847	141036	28.2754
promoter	177	3988783	141036	28.282
promoter	178	3989401	141036	28.2864
promoter	179	3990014	141036	28.2907
promoter	180	3990201	141036	28.2921
promoter	181	3989144	141036	28.2846
promoter	182	3989722	141036	28.2887
promoter	183	3990377	141036	28.2933
promoter	184	3991307	141036	28.2999
promoter	185	3993424	141036	28.3149
promoter	186	3995836	141036	28.332
promoter	187	3996012	141036	28.3333
promoter	188	3997959	141036	28.3471
promoter	189	3998552	141036	28.3513
promoter	190	3999030	141036	28.3547
promoter	191	3999661	141036	28.3591
promoter	192	4000868	141036	28.3677
promoter	193	4002216	141036	28.3773
promoter	194	4002597	141036	28.38
promoter	195	4004218	141036	28.3915
promoter	196	4002631	141036	28.3802
promoter	197	4002740	141036	28.381
promoter	198	4002336	141036	28.3781
promoter	199	4001973	141036	28.3755
promoter	200	4005015	141036	28.3971
promoter	201	4003869	141036	28.389
promoter	202	4001464	141036	28.3719
promoter	203	4002322	141036	28.378
promoter	204	4001934	141036	28.3753
promoter	205	4001315	141036	28.3709
promoter	206	4001163	141036	28.3698
promoter	207	4000066	141036	28.362
promoter	208	3999410	141036	28.3574
promoter	209	3998020	141036	28.3475
promoter	210	3997483	141036	28.3437
promoter	211	3996817	141036	28.339
promoter	212	3995447	141036	28.3293
promoter	213	3995237	141036	28.3278
promoter	214	3994373	141036	28.3217
promoter	215	3995468	141036	28.3294
promoter	216	3995987	141036	28.3331
promoter	217	3995227	141036	28.3277
promoter	218	3995574	141036	28.3302
promoter	219	3995773	141036	28.3316
promoter	220	3995532	141036	28.3299
promoter	221	3995740	141036	28.3313
promoter	222	3996484	141036	28.3366
promoter	223	3996236	141036	28.3349
promoter	224	3998473	141036	28.3507
promoter	225	3999084	141036	28.3551
promoter	226	3997734	141036	28.3455
promoter	227	3996761	141036	28.3386
promoter	228	3997319	141036	28.3425
promoter	229	3996646	141036	28.3378
promoter	230	3996234	141036	28.3349
promoter	231	3996779	141036	28.3387
promoter	232	3995860	141036	28.3322
promoter	233	3994501	141036	28.3226
promoter	234	3994787	141036	28.3246
promoter	235	3996046	141036	28.3335
promoter	236	3996095	141036	28.3339
promoter	237	3998998	141036	28.3544
promoter	238	4000931	141036	28.3682
promoter	239	4001993	141036	28.3757
promoter	240	4003505	141036	28.3864
promoter	241	4004231	141036	28.3916
promoter	242	4005319	141036	28.3993
promoter	243	4007458	141036	28.4144
promoter	244	4008959	141036	28.4251
promoter	245	4009778	141036	28.4309
promoter	246	4010083	141036	28.433
promoter	247	4013229	141036	28.4554
promoter	248	4013633	141036	28.4582
promoter	249	4015469	141036	28.4712
promoter	250	4017225	141036	28.4837
promoter	251	4018702	141036	28.4942
promoter	252	4019569	141036	28.5003
promoter	253	4021093	141036	28.5111
promoter	254	4024271	141036	28.5336
promoter	255	4026295	141036	28.548
promoter	256	4026575	141036	28.55
promoter	257	4029091	141036	28.5678
promoter	258	4030673	141036	28.579
promoter	259	4032730	141036	28.5936
promoter	260	4035162	141036	28.6109
promoter	261	4037692	141036	28.6288
promoter	262	4041083	141036	28.6528
promoter	263	4043366	141036	28.669
promoter	264	4045453	141036	28.6838
promoter	265	4047919	141036	28.7013
promoter	266	4050837	141036	28.722
promoter	267	4053250	141036	28.7391
promoter	268	4055358	141036	28.7541
promoter	269	4058158	141036	28.7739
promoter	270	4060189	141036	28.7883
promoter	271	4063645	141036	28.8128
promoter	272	4066734	141036	28.8347
promoter	273	4069029	141036	28.851
promoter	274	4072003	141036	28.8721
promoter	275	4073593	141036	28.8834
promoter	276	4073722	141036	28.8843
promoter	277	4074682	141036	28.8911
promoter	278	4076178	141036	28.9017
promoter	279	4079460	141036	28.925
promoter	280	4082143	141036	28.944
promoter	281	4085095	141036	28.9649
promoter	282	4087612	141036	28.9828
promoter	283	4090467	141036	29.003
promoter	284	4093040	141036	29.0212
promoter	285	4094661	141036	29.0327
promoter	286	4097286	141036	29.0513
promoter	287	4099564	141036	29.0675
promoter	288	4102653	141036	29.0894
promoter	289	4105906	141036	29.1125
promoter	290	4109431	141036	29.1375
promoter	291	4110980	141036	29.1484
promoter	292	4113691	141036	29.1677
promoter	293	4116999	141036	29.1911
promoter	294	4120656	141036	29.2171
promoter	295	4121914	141036	29.226
promoter	296	4125479	141036	29.2512
promoter	297	4128951	141036	29.2759
promoter	298	4133381	141036	29.3073
promoter	299	4138443	141036	29.3432
promoter	300	4141527	141036	29.365
promoter	301	4145299	141036	29.3918
promoter	302	4148422	141036	29.4139
promoter	303	4152177	141036	29.4405
promoter	304	4154884	141036	29.4597
promoter	305	4158319	141036	29.4841
promoter	306	4161338	141036	29.5055
promoter	307	4166124	141036	29.5394
promoter	308	4169217	141036	29.5614
promoter	309	4171518	141036	29.5777
promoter	310	4175441	141036	29.6055
promoter	311	4179804	141036	29.6364
promoter	312	4181587	141036	29.6491
promoter	313	4184081	141036	29.6668
promoter	314	4186701	141036	29.6853
promoter	315	4188554	141036	29.6985
promoter	316	4190936	141036	29.7154
promoter	317	4193292	141036	29.7321
promoter	318	4196116	141036	29.7521
promoter	319	4199016	141036	29.7727
promoter	320	4201550	141036	29.7906
promoter	321	4202965	141036	29.8007
promoter	322	4205981	141036	29.822
promoter	323	4208379	141036	29.839
promoter	324	4209922	141036	29.85
promoter	325	4212960	141036	29.8715
promoter	326	4217956	141036	29.9069
promoter	327	4221686	141036	29.9334
promoter	328	4225786	141036	29.9625
promoter	329	4229894	141036	29.9916
promoter	330	4233964	141036	30.0204
promoter	331	4237442	141036	30.0451
promoter	332	4241314	141036	30.0726
promoter	333	4245636	141036	30.1032
promoter	334	4247420	141036	30.1159
promoter	335	4249694	141036	30.132
promoter	336	4250897	141036	30.1405
promoter	337	4253016	141036	30.1555
promoter	338	4257176	141036	30.185
promoter	339	4259669	141036	30.2027
promoter	340	4263787	141036	30.2319
promoter	341	4267650	141036	30.2593
promoter	342	4270554	141036	30.2799
promoter	343	4272561	141036	30.2941
promoter	344	4275337	141036	30.3138
promoter	345	4279700	141036	30.3447
promoter	346	4284021	141036	30.3754
promoter	347	4286196	141036	30.3908
promoter	348	4292257	141036	30.4338
promoter	349	4296712	141036	30.4654
promoter	350	4299440	141036	30.4847
promoter	351	4303540	141036	30.5138
promoter	352	4308522	141036	30.5491
promoter	353	4312114	141036	30.5746
promoter	354	4315463	141036	30.5983
promoter	355	4318731	141036	30.6215
promoter	356	4321032	141036	30.6378
promoter	357	4324309	141036	30.661
promoter	358	4327030	141036	30.6803
promoter	359	4329374	141036	30.6969
promoter	360	4333126	141036	30.7235
promoter	361	4336709	141036	30.749
promoter	362	4338735	141036	30.7633
promoter	363	4343271	141036	30.7955
promoter	364	4346881	141036	30.8211
promoter	365	4351505	141036	30.8539
promoter	366	4354368	141036	30.8742
promoter	367	4357049	141036	30.8932
promoter	368	4360786	141036	30.9197
promoter	369	4364959	141036	30.9493
promoter	370	4369222	141036	30.9795
promoter	371	4371400	141036	30.9949
promoter	372	4372562	141036	31.0032
promoter	373	4376822	141036	31.0334
promoter	374	4380857	141036	31.062
promoter	375	4384094	141036	31.0849
promoter	376	4387187	141036	31.1069
promoter	377	4389414	141036	31.1226
promoter	378	4393528	141036	31.1518
promoter	379	4395815	141036	31.168
promoter	380	4399784	141036	31.1962
promoter	381	4404646	141036	31.2307
promoter	382	4409513	141036	31.2652
promoter	383	4412198	141036	31.2842
promoter	384	4416521	141036	31.3148
promoter	385	4420263	141036	31.3414
promoter	386	4423125	141036	31.3617
promoter	387	4426902	141036	31.3885
promoter	388	4430673	141036	31.4152
promoter	389	4433116	141036	31.4325
promoter	390	4436582	141036	31.4571
promoter	391	4442475	141036	31.4989
promoter	392	4446011	141036	31.5239
promoter	393	4448044	141036	31.5384
promoter	394	4451277	141036	31.5613
promoter	395	4455776	141036	31.5932
promoter	396	4459248	141036	31.6178
promoter	397	4461952	141036	31.637
promoter	398	4465351	141036	31.6611
promoter	399	4469819	141036	31.6928
promoter	400	4473280	141036	31.7173
promoter	401	4477376	141036	31.7463
promoter	402	4481670	141036	31.7768
promoter	403	4486768	141036	31.8129
promoter	404	4491961	141036	31.8497
promoter	405	4495639	141036	31.8758
promoter	406	4499470	141036	31.903
promoter	407	4503179	141036	31.9293
promoter	408	4508664	141036	31.9682
promoter	409	4512497	141036	31.9954
promoter	410	4515902	141036	32.0195
promoter	411	4517350	141036	32.0298
promoter	412	4520630	141036	32.053
promoter	413	4524305	141036	32.0791
promoter	414	4528994	141036	32.1123
promoter	415	4532307	141036	32.1358
promoter	416	4534926	141036	32.1544
promoter	417	4540667	141036	32.1951
promoter	418	4543728	141036	32.2168
promoter	419	4547368	141036	32.2426
promoter	420	4551846	141036	32.2744
promoter	421	4556544	141036	32.3077
promoter	422	4560548	141036	32.3361
promoter	423	4564367	141036	32.3631
promoter	424	4567936	141036	32.3884
promoter	425	4572715	141036	32.4223
promoter	426	4575984	141036	32.4455
promoter	427	4581306	141036	32.4832
promoter	428	4583228	141036	32.4969
promoter	429	4586935	141036	32.5232
promoter	430	4590827	141036	32.5507
promoter	431	4594929	141036	32.5798
promoter	432	4598007	141036	32.6017
promoter	433	4600123	141036	32.6167
promoter	434	4604043	141036	32.6445
promoter	435	4606964	141036	32.6652
promoter	436	4609787	141036	32.6852
promoter	437	4612724	141036	32.706
promoter	438	4615073	141036	32.7227
promoter	439	4618789	141036	32.749
promoter	440	4621560	141036	32.7687
promoter	441	4625152	141036	32.7941
promoter	442	4628933	141036	32.8209
promoter	443	4631948	141036	32.8423
promoter	444	4633703	141036	32.8548
promoter	445	4636118	141036	32.8719
promoter	446	4637632	141036	32.8826
promoter	447	4638691	141036	32.8901
promoter	448	4637907	141036	32.8846
promoter	449	4640847	141036	32.9054
promoter	450	4644523	141036	32.9315
promoter	451	4648260	141036	32.958
promoter	452	4649902	141036	32.9696
promoter	453	4653076	141036	32.9921
promoter	454	4656321	141036	33.0151
promoter	455	4658032	141036	33.0273
promoter	456	4661612	141036	33.0526
promoter	457	4667279	141036	33.0928
promoter	458	4671073	141036	33.1197
promoter	459	4673982	141036	33.1403
promoter	460	4675615	141036	33.1519
promoter	461	4677415	141036	33.1647
promoter	462	4680737	141036	33.1882
promoter	463	4683629	141036	33.2087
promoter	464	4686783	141036	33.2311
promoter	465	4690019	141036	33.2541
promoter	466	4692622	141036	33.2725
promoter	467	4696148	141036	33.2975
